FeatureCode,DateCode,variable,value
S12000048,2016,Killed_Injured,68
S92000003,2016,Killed_Injured,1888
S12000005,2017,Killed_Injured,9
S12000006,2017,Killed_Injured,66
S12000008,2017,Killed_Injured,40
S12000010,2017,Killed_Injured,37
S12000011,2017,Killed_Injured,18
S12000013,2017,Killed_Injured,3
S12000014,2017,Killed_Injured,48
S12000017,2017,Killed_Injured,83
S12000018,2017,Killed_Injured,15
S12000019,2017,Killed_Injured,44
S12000020,2017,Killed_Injured,40
S12000021,2017,Killed_Injured,47
S12000023,2017,Killed_Injured,5
S12000026,2017,Killed_Injured,62
S12000027,2017,Killed_Injured,9
S12000028,2017,Killed_Injured,58
S12000029,2017,Killed_Injured,93
S12000030,2017,Killed_Injured,50
S12000033,2017,Killed_Injured,36
S12000034,2017,Killed_Injured,129
S12000035,2017,Killed_Injured,58
S12000036,2017,Killed_Injured,150
S12000038,2017,Killed_Injured,45
S12000039,2017,Killed_Injured,30
S12000040,2017,Killed_Injured,54
S12000041,2017,Killed_Injured,53
S12000042,2017,Killed_Injured,32
S12000045,2017,Killed_Injured,14
S12000047,2017,Killed_Injured,89
S12000048,2017,Killed_Injured,85
S92000003,2017,Killed_Injured,1735
S12000005,2018,Killed_Injured,13
S12000006,2018,Killed_Injured,89
S12000008,2018,Killed_Injured,50
S12000010,2018,Killed_Injured,44
S12000011,2018,Killed_Injured,15
S12000013,2018,Killed_Injured,4
S12000014,2018,Killed_Injured,42
S12000017,2018,Killed_Injured,113
S12000018,2018,Killed_Injured,17
S12000019,2018,Killed_Injured,29
S12000020,2018,Killed_Injured,34
S12000021,2018,Killed_Injured,44
S12000023,2018,Killed_Injured,4
S12000026,2018,Killed_Injured,77
S12000027,2018,Killed_Injured,4
S12000028,2018,Killed_Injured,38
S12000029,2018,Killed_Injured,70
S12000030,2018,Killed_Injured,49
S12000033,2018,Killed_Injured,45
S12000034,2018,Killed_Injured,129
S12000035,2018,Killed_Injured,56
S12000036,2018,Killed_Injured,126
S12000038,2018,Killed_Injured,44
S12000039,2018,Killed_Injured,25
S12000040,2018,Killed_Injured,57
S12000041,2018,Killed_Injured,41
S12000042,2018,Killed_Injured,27
S12000045,2018,Killed_Injured,11
S12000047,2018,Killed_Injured,107
S12000048,2018,Killed_Injured,88
S92000003,2018,Killed_Injured,1744
S12000005,2019,Killed_Injured,16
S12000006,2019,Killed_Injured,88
S12000008,2019,Killed_Injured,43
S12000010,2019,Killed_Injured,46
S12000011,2019,Killed_Injured,20
S12000013,2019,Killed_Injured,15
S12000014,2019,Killed_Injured,39
S12000017,2019,Killed_Injured,161
S12000018,2019,Killed_Injured,31
S12000019,2019,Killed_Injured,36
S12000020,2019,Killed_Injured,37
S12000021,2019,Killed_Injured,55
S12000023,2019,Killed_Injured,8
S12000026,2019,Killed_Injured,76
S12000027,2019,Killed_Injured,7
S12000028,2019,Killed_Injured,48
S12000029,2019,Killed_Injured,111
S12000030,2019,Killed_Injured,59
S12000033,2019,Killed_Injured,54
S12000034,2019,Killed_Injured,121
S12000035,2019,Killed_Injured,97
S12000036,2019,Killed_Injured,194
S12000038,2019,Killed_Injured,58
S12000039,2019,Killed_Injured,23
S12000040,2019,Killed_Injured,65
S12000041,2019,Killed_Injured,48
S12000042,2019,Killed_Injured,48
S12000045,2019,Killed_Injured,29
S12000047,2019,Killed_Injured,140
S12000048,2019,Killed_Injured,94
S92000003,2019,Killed_Injured,2177
S12000050,2005,Killed_Injured,112
S12000049,2005,Killed_Injured,287
S12000050,2006,Killed_Injured,119
S12000049,2006,Killed_Injured,317
S12000050,2007,Killed_Injured,133
S12000049,2007,Killed_Injured,262
S12000050,2008,Killed_Injured,111
S12000049,2008,Killed_Injured,336
S12000050,2009,Killed_Injured,104
S12000049,2009,Killed_Injured,242
S12000050,2010,Killed_Injured,79
S12000049,2010,Killed_Injured,221
S12000050,2011,Killed_Injured,70
S12000049,2011,Killed_Injured,190
S12000050,2012,Killed_Injured,78
S12000049,2012,Killed_Injured,196
S12000050,2014,Killed_Injured,77
S12000049,2014,Killed_Injured,186
S12000050,2015,Killed_Injured,73
S12000049,2015,Killed_Injured,181
S12000050,2016,Killed_Injured,80
S12000049,2016,Killed_Injured,167
S12000050,2017,Killed_Injured,77
S12000049,2017,Killed_Injured,156
S12000050,2018,Killed_Injured,81
S12000049,2018,Killed_Injured,171
S12000050,2019,Killed_Injured,106
S12000049,2019,Killed_Injured,204
S12000005,2005,Cards,NA
S12000006,2005,Cards,NA
S12000008,2005,Cards,NA
S12000010,2005,Cards,NA
S12000011,2005,Cards,NA
S12000013,2005,Cards,NA
S12000014,2005,Cards,NA
S12000017,2005,Cards,NA
S12000018,2005,Cards,NA
S12000019,2005,Cards,NA
S12000020,2005,Cards,NA
S12000021,2005,Cards,NA
S12000023,2005,Cards,NA
S12000026,2005,Cards,NA
S12000027,2005,Cards,NA
S12000028,2005,Cards,NA
S12000029,2005,Cards,NA
S12000030,2005,Cards,NA
S12000033,2005,Cards,NA
S12000034,2005,Cards,NA
S12000035,2005,Cards,NA
S12000036,2005,Cards,NA
S12000038,2005,Cards,NA
S12000039,2005,Cards,NA
S12000040,2005,Cards,NA
S12000041,2005,Cards,NA
S12000042,2005,Cards,NA
S12000045,2005,Cards,NA
S12000047,2005,Cards,NA
S12000048,2005,Cards,NA
S12000005,2006,Cards,9169
S12000006,2006,Cards,28558
S12000008,2006,Cards,24106
S12000010,2006,Cards,19557
S12000011,2006,Cards,16554
S12000013,2006,Cards,5715
S12000014,2006,Cards,28121
S12000017,2006,Cards,39062
S12000018,2006,Cards,17670
S12000019,2006,Cards,16257
S12000020,2006,Cards,16395
S12000021,2006,Cards,29648
S12000023,2006,Cards,4029
S12000026,2006,Cards,22583
S12000027,2006,Cards,3979
S12000028,2006,Cards,25805
S12000029,2006,Cards,57048
S12000030,2006,Cards,15217
S12000033,2006,Cards,38231
S12000034,2006,Cards,37842
S12000035,2006,Cards,19460
S12000036,2006,Cards,85360
S12000038,2006,Cards,34880
S12000039,2006,Cards,17662
S12000040,2006,Cards,26704
S12000041,2006,Cards,21688
S12000042,2006,Cards,30700
S12000045,2006,Cards,20727
S12000047,2006,Cards,76014
S12000048,2006,Cards,26287
S12000005,2007,Cards,9898
S12000006,2007,Cards,32025
S12000008,2007,Cards,26322
S12000010,2007,Cards,21121
S12000011,2007,Cards,17963
S12000013,2007,Cards,6407
S12000014,2007,Cards,30181
S12000017,2007,Cards,44460
S12000018,2007,Cards,19180
S12000019,2007,Cards,17715
S12000020,2007,Cards,18292
S12000021,2007,Cards,32436
S12000023,2007,Cards,4511
S12000026,2007,Cards,24939
S12000027,2007,Cards,4472
S12000028,2007,Cards,28304
S12000029,2007,Cards,62605
S12000030,2007,Cards,16693
S12000033,2007,Cards,61124
S12000034,2007,Cards,42631
S12000035,2007,Cards,21809
S12000036,2007,Cards,92470
S12000038,2007,Cards,37711
S12000039,2007,Cards,19248
S12000040,2007,Cards,29507
S12000041,2007,Cards,24216
S12000042,2007,Cards,33330
S12000045,2007,Cards,22731
S12000047,2007,Cards,81925
S12000048,2007,Cards,29799
S92000003,2007,Cards,1090992
S12000005,2008,Cards,NA
S12000006,2008,Cards,NA
S12000008,2008,Cards,NA
S12000010,2008,Cards,NA
S12000011,2008,Cards,NA
S12000013,2008,Cards,NA
S12000014,2008,Cards,NA
S12000017,2008,Cards,NA
S12000018,2008,Cards,NA
S12000019,2008,Cards,NA
S12000020,2008,Cards,NA
S12000021,2008,Cards,NA
S12000023,2008,Cards,NA
S12000026,2008,Cards,NA
S12000027,2008,Cards,NA
S12000028,2008,Cards,NA
S12000029,2008,Cards,NA
S12000030,2008,Cards,NA
S12000033,2008,Cards,NA
S12000034,2008,Cards,NA
S12000035,2008,Cards,NA
S12000036,2008,Cards,NA
S12000038,2008,Cards,NA
S12000039,2008,Cards,NA
S12000040,2008,Cards,NA
S12000041,2008,Cards,NA
S12000042,2008,Cards,NA
S12000045,2008,Cards,NA
S12000047,2008,Cards,NA
S12000048,2008,Cards,NA
S92000003,2008,Cards,NA
S12000005,2009,Cards,NA
S12000006,2009,Cards,NA
S12000008,2009,Cards,NA
S12000010,2009,Cards,NA
S12000011,2009,Cards,NA
S12000013,2009,Cards,NA
S12000014,2009,Cards,NA
S12000017,2009,Cards,NA
S12000018,2009,Cards,NA
S12000019,2009,Cards,NA
S12000020,2009,Cards,NA
S12000021,2009,Cards,NA
S12000023,2009,Cards,NA
S12000026,2009,Cards,NA
S12000027,2009,Cards,NA
S12000028,2009,Cards,NA
S12000029,2009,Cards,NA
S12000030,2009,Cards,NA
S12000033,2009,Cards,NA
S12000034,2009,Cards,NA
S12000035,2009,Cards,NA
S12000036,2009,Cards,NA
S12000038,2009,Cards,NA
S12000039,2009,Cards,NA
S12000040,2009,Cards,NA
S12000041,2009,Cards,NA
S12000042,2009,Cards,NA
S12000045,2009,Cards,NA
S12000047,2009,Cards,NA
S12000048,2009,Cards,NA
S92000003,2009,Cards,NA
S12000005,2010,Cards,11188
S12000006,2010,Cards,37518
S12000008,2010,Cards,29289
S12000010,2010,Cards,22664
S12000011,2010,Cards,21552
S12000013,2010,Cards,7475
S12000014,2010,Cards,34266
S12000017,2010,Cards,52426
S12000018,2010,Cards,20849
S12000019,2010,Cards,19783
S12000020,2010,Cards,20781
S12000021,2010,Cards,36324
S12000023,2010,Cards,5457
S12000026,2010,Cards,28671
S12000027,2010,Cards,5327
S12000028,2010,Cards,31549
S12000029,2010,Cards,69866
S12000030,2010,Cards,18921
S12000033,2010,Cards,47918
S12000034,2010,Cards,50080
S12000035,2010,Cards,25220
S12000036,2010,Cards,102644
S12000038,2010,Cards,41113
S12000039,2010,Cards,21205
S12000040,2010,Cards,33811
S12000041,2010,Cards,27836
S12000042,2010,Cards,35365
S12000045,2010,Cards,26209
S12000047,2010,Cards,90761
S12000048,2010,Cards,34840
S92000003,2010,Cards,1202745
S12000005,2011,Cards,11604
S12000006,2011,Cards,38768
S12000008,2011,Cards,29987
S12000010,2011,Cards,23271
S12000011,2011,Cards,21960
S12000013,2011,Cards,7642
S12000014,2011,Cards,34926
S12000017,2011,Cards,54792
S12000018,2011,Cards,21196
S12000019,2011,Cards,20542
S12000020,2011,Cards,21491
S12000021,2011,Cards,37088
S12000023,2011,Cards,5731
S12000026,2011,Cards,29842
S12000027,2011,Cards,5501
S12000028,2011,Cards,32227
S12000029,2011,Cards,71734
S12000030,2011,Cards,19510
S12000033,2011,Cards,48383
S12000034,2011,Cards,52596
S12000035,2011,Cards,25775
S12000036,2011,Cards,105142
S12000038,2011,Cards,41815
S12000039,2011,Cards,21616
S12000040,2011,Cards,34996
S12000041,2011,Cards,28820
S12000042,2011,Cards,35303
S12000045,2011,Cards,26780
S12000047,2011,Cards,92915
S12000048,2011,Cards,36315
S92000003,2011,Cards,1233490
S12000005,2012,Cards,11924
S12000006,2012,Cards,40050
S12000008,2012,Cards,30704
S12000010,2012,Cards,24083
S12000011,2012,Cards,22457
S12000013,2012,Cards,7839
S12000014,2012,Cards,35962
S12000017,2012,Cards,57030
S12000018,2012,Cards,21588
S12000019,2012,Cards,21154
S12000020,2012,Cards,22088
S12000021,2012,Cards,37957
S12000023,2012,Cards,5851
S12000026,2012,Cards,31024
S12000027,2012,Cards,5740
S12000028,2012,Cards,33089
S12000029,2012,Cards,73527
S12000030,2012,Cards,20106
S12000033,2012,Cards,49030
S12000034,2012,Cards,54742
S12000035,2012,Cards,26414
S12000036,2012,Cards,107679
S12000038,2012,Cards,42539
S12000039,2012,Cards,22110
S12000040,2012,Cards,36169
S12000041,2012,Cards,29551
S12000042,2012,Cards,35867
S12000045,2012,Cards,27424
S12000047,2012,Cards,95055
S12000048,2012,Cards,37443
S92000003,2012,Cards,1265354
S12000005,2014,Cards,12051
S12000006,2014,Cards,40929
S12000008,2014,Cards,31397
S12000010,2014,Cards,26010
S12000011,2014,Cards,22343
S12000013,2014,Cards,8131
S12000014,2014,Cards,36527
S12000017,2014,Cards,59307
S12000018,2014,Cards,21860
S12000019,2014,Cards,21560
S12000020,2014,Cards,22762
S12000021,2014,Cards,38832
S12000023,2014,Cards,6069
S12000026,2014,Cards,31669
S12000027,2014,Cards,5916
S12000028,2014,Cards,34027
S12000029,2014,Cards,75768
S12000030,2014,Cards,20361
S12000033,2014,Cards,49799
S12000034,2014,Cards,57349
S12000035,2014,Cards,27342
S12000036,2014,Cards,110752
S12000038,2014,Cards,43532
S12000039,2014,Cards,22362
S12000040,2014,Cards,37610
S12000041,2014,Cards,31516
S12000042,2014,Cards,36481
S12000045,2014,Cards,28637
S12000047,2014,Cards,97615
S12000048,2014,Cards,39316
S92000003,2014,Cards,1297751
S12000005,2015,Cards,12406
S12000006,2015,Cards,42125
S12000008,2015,Cards,32162
S12000010,2015,Cards,26523
S12000011,2015,Cards,23010
S12000013,2015,Cards,8334
S12000014,2015,Cards,37236
S12000017,2015,Cards,61053
S12000018,2015,Cards,22497
S12000019,2015,Cards,22045
S12000020,2015,Cards,23194
S12000021,2015,Cards,39769
S12000023,2015,Cards,6191
S12000026,2015,Cards,32306
S12000027,2015,Cards,6069
S12000028,2015,Cards,35002
S12000029,2015,Cards,78361
S12000030,2015,Cards,20607
S12000033,2015,Cards,51962
S12000034,2015,Cards,58898
S12000035,2015,Cards,27971
S12000036,2015,Cards,114567
S12000038,2015,Cards,44550
S12000039,2015,Cards,23104
S12000040,2015,Cards,39115
S12000041,2015,Cards,32681
S12000042,2015,Cards,37144
S12000045,2015,Cards,29571
S12000047,2015,Cards,99745
S12000048,2015,Cards,40316
S92000003,2015,Cards,1334517
S12000005,2016,Cards,12144
S12000006,2016,Cards,41846
S12000008,2016,Cards,31210
S12000010,2016,Cards,26382
S12000011,2016,Cards,22362
S12000013,2016,Cards,8093
S12000014,2016,Cards,36796
S12000017,2016,Cards,59642
S12000018,2016,Cards,21932
S12000019,2016,Cards,22304
S12000020,2016,Cards,23036
S12000021,2016,Cards,38596
S12000023,2016,Cards,6283
S12000026,2016,Cards,31120
S12000027,2016,Cards,6117
S12000028,2016,Cards,34054
S12000029,2016,Cards,77215
S12000030,2016,Cards,20673
S12000033,2016,Cards,50112
S12000034,2016,Cards,59460
S12000035,2016,Cards,27562
S12000036,2016,Cards,112255
S12000038,2016,Cards,43278
S12000039,2016,Cards,22695
S12000040,2016,Cards,37942
S12000041,2016,Cards,31952
S12000042,2016,Cards,36663
S12000045,2016,Cards,29377
S12000047,2016,Cards,97970
S12000048,2016,Cards,40008
S92000003,2016,Cards,1313251
S12000005,2017,Cards,12387
S12000006,2017,Cards,41180
S12000008,2017,Cards,31499
S12000010,2017,Cards,27512
S12000011,2017,Cards,23080
S12000013,2017,Cards,8185
S12000014,2017,Cards,36595
S12000017,2017,Cards,61973
S12000018,2017,Cards,21994
S12000019,2017,Cards,22615
S12000020,2017,Cards,23810
S12000021,2017,Cards,39175
S12000023,2017,Cards,6569
S12000026,2017,Cards,32233
S12000027,2017,Cards,6113
S12000028,2017,Cards,34681
S12000029,2017,Cards,77874
S12000030,2017,Cards,20711
S12000033,2017,Cards,48554
S12000034,2017,Cards,60528
S12000035,2017,Cards,27370
S12000036,2017,Cards,115228
S12000038,2017,Cards,43979
S12000039,2017,Cards,23059
S12000040,2017,Cards,39045
S12000041,2017,Cards,31695
S12000042,2017,Cards,37422
S12000045,2017,Cards,29563
S12000047,2017,Cards,100652
S12000048,2017,Cards,40003
S92000003,2017,Cards,1327082
S12000005,2018,Cards,12711
S12000006,2018,Cards,42935
S12000008,2018,Cards,32392
S12000010,2018,Cards,28517
S12000011,2018,Cards,24091
S12000013,2018,Cards,8390
S12000014,2018,Cards,37957
S12000017,2018,Cards,64276
S12000018,2018,Cards,22811
S12000019,2018,Cards,23485
S12000020,2018,Cards,24710
S12000021,2018,Cards,40881
S12000023,2018,Cards,6719
S12000026,2018,Cards,33098
S12000027,2018,Cards,6374
S12000028,2018,Cards,36005
S12000029,2018,Cards,81360
S12000030,2018,Cards,21488
S12000033,2018,Cards,50382
S12000034,2018,Cards,62668
S12000035,2018,Cards,28677
S12000036,2018,Cards,120708
S12000038,2018,Cards,45936
S12000039,2018,Cards,24068
S12000040,2018,Cards,40546
S12000041,2018,Cards,32871
S12000042,2018,Cards,38225
S12000045,2018,Cards,30859
S12000047,2018,Cards,103168
S12000048,2018,Cards,41434
S92000003,2018,Cards,1378098
S12000005,2019,Cards,13047
S12000006,2019,Cards,44901
S12000008,2019,Cards,33399
S12000010,2019,Cards,29704
S12000011,2019,Cards,25185
S12000013,2019,Cards,8522
S12000014,2019,Cards,39403
S12000017,2019,Cards,66443
S12000018,2019,Cards,23845
S12000019,2019,Cards,24695
S12000020,2019,Cards,25534
S12000021,2019,Cards,42723
S12000023,2019,Cards,6884
S12000026,2019,Cards,34178
S12000027,2019,Cards,6558
S12000028,2019,Cards,37663
S12000029,2019,Cards,85514
S12000030,2019,Cards,22354
S12000033,2019,Cards,52134
S12000034,2019,Cards,64725
S12000035,2019,Cards,30046
S12000036,2019,Cards,127575
S12000038,2019,Cards,48052
S12000039,2019,Cards,25219
S12000040,2019,Cards,42308
S12000041,2019,Cards,34263
S12000042,2019,Cards,39489
S12000045,2019,Cards,32259
S12000047,2019,Cards,106139
S12000048,2019,Cards,42986
S92000003,2019,Cards,1436617
S12000050,2005,Cards,NA
S12000049,2005,Cards,NA
S12000050,2006,Cards,56620
S12000049,2006,Cards,107167
S12000050,2007,Cards,61671
S12000049,2007,Cards,115296
S12000050,2008,Cards,NA
S12000049,2008,Cards,NA
S12000050,2009,Cards,NA
S12000049,2009,Cards,NA
S12000050,2010,Cards,68413
S12000049,2010,Cards,123424
S12000050,2011,Cards,70016
S12000049,2011,Cards,125206
S12000050,2012,Cards,71716
S12000049,2012,Cards,127442
S12000050,2014,Cards,73315
S12000049,2014,Cards,126606
S12000050,2015,Cards,75591
S12000049,2015,Cards,130412
S12000050,2016,Cards,73635
S12000049,2016,Cards,126628
S12000050,2017,Cards,74623
S12000049,2017,Cards,127175
S12000050,2018,Cards,77645
S12000049,2018,Cards,132711
S12000050,2019,Cards,81074
S12000049,2019,Cards,139796
S12000005,2005,Congestion,13.8
S12000006,2005,Congestion,5.1
S12000008,2005,Congestion,12.9
S12000010,2005,Congestion,14.9
S12000011,2005,Congestion,15.5
S12000013,2005,Congestion,1.1
S12000014,2005,Congestion,12.7
S12000017,2005,Congestion,11.1
S12000018,2005,Congestion,9.5
S12000019,2005,Congestion,14.5
S12000020,2005,Congestion,11.5
S12000021,2005,Congestion,5.4
S12000023,2005,Congestion,1.5
S12000026,2005,Congestion,5.7
S12000027,2005,Congestion,0.7
S12000028,2005,Congestion,7.9
S12000029,2005,Congestion,15.4
S12000030,2005,Congestion,9.4
S12000033,2005,Congestion,19.2
S12000034,2005,Congestion,10.7
S12000035,2005,Congestion,5.4
S12000036,2005,Congestion,17.1
S12000038,2005,Congestion,11.9
S12000039,2005,Congestion,16.3
S12000040,2005,Congestion,10.8
S12000041,2005,Congestion,5.1
S12000042,2005,Congestion,9.3
S12000045,2005,Congestion,11.6
S12000047,2005,Congestion,11.3
S12000048,2005,Congestion,6.5
S12000005,2006,Congestion,NA
S12000006,2006,Congestion,NA
S12000008,2006,Congestion,NA
S12000010,2006,Congestion,NA
S12000011,2006,Congestion,NA
S12000013,2006,Congestion,NA
S12000014,2006,Congestion,NA
S12000017,2006,Congestion,NA
S12000018,2006,Congestion,NA
S12000019,2006,Congestion,NA
S12000020,2006,Congestion,NA
S12000021,2006,Congestion,NA
S12000023,2006,Congestion,NA
S12000026,2006,Congestion,NA
S12000027,2006,Congestion,NA
S12000028,2006,Congestion,NA
S12000029,2006,Congestion,NA
S12000030,2006,Congestion,NA
S12000033,2006,Congestion,NA
S12000034,2006,Congestion,NA
S12000035,2006,Congestion,NA
S12000036,2006,Congestion,NA
S12000038,2006,Congestion,NA
S12000039,2006,Congestion,NA
S12000040,2006,Congestion,NA
S12000041,2006,Congestion,NA
S12000042,2006,Congestion,NA
S12000045,2006,Congestion,NA
S12000047,2006,Congestion,NA
S12000048,2006,Congestion,NA
S12000005,2007,Congestion,13.3
S12000006,2007,Congestion,6.3
S12000008,2007,Congestion,10.2
S12000010,2007,Congestion,9.6
S12000011,2007,Congestion,18
S12000013,2007,Congestion,2.5
S12000014,2007,Congestion,12.8
S12000017,2007,Congestion,8.8
S12000018,2007,Congestion,12.5
S12000019,2007,Congestion,18
S12000020,2007,Congestion,13.6
S12000021,2007,Congestion,10.2
S12000023,2007,Congestion,5.3
S12000026,2007,Congestion,11
S12000027,2007,Congestion,2.1
S12000028,2007,Congestion,8.4
S12000029,2007,Congestion,15.7
S12000030,2007,Congestion,16.1
S12000033,2007,Congestion,23.1
S12000034,2007,Congestion,12.7
S12000035,2007,Congestion,7.6
S12000036,2007,Congestion,15
S12000038,2007,Congestion,18
S12000039,2007,Congestion,15.2
S12000040,2007,Congestion,14.6
